DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_INCENTIVE_HISTORY,ACTIVE_END,25,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_INCENTIVE_HISTORY,DATA_SOURCE,23,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_INCENTIVE_HISTORY,IS_NEW_USER,15,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_INCENTIVE_HISTORY,IS_WINBACK,18,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CURRENCY,28,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TOTAL_PLACEMENT_FEE_SFDC_OPP_LI_ID,38,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,AD_GROUP_TYPE,16,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,SALESFORCE_OPPORTUNITY,36,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TOTAL_CAMPAIGN_BUDGET_CURRENCY,21,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,AD_GROUP_ID,3,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_ID,1,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_ACTIVE_MEMBERSHIP,52,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_CPA_INVOICED,32,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,OBJECTIVE,45,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,UPDATED_BY_SOURCE,44,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,BUSINESS_CAMPAIGN,40,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,UPDATED_AT,10,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,ADVERTISER_ENTITY_ID,2,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_NEW_STORE_CONSUMERS,57,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MEMBERSHIP_TYPE,17,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,VERTICAL,41,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_START_TIME,47,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CREATED_BY_SOURCE,43,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,PLACEMENT_ID,6,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_ACTIVE_CAMPAIGN,51,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_DASHPASS,59,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,ATTRIBUTION_CHANNEL,42,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_WINBACK,58,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,WEEKLY_CAMPAIGN_BUDGET,25,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,NETSUITE_ENTITY_ID,35,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TOTAL_PLACEMENT_FEE_CURRENCY,23,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,ACTIVE_END,62,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MAX_REDEMPTION_COUNT,54,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,PLACEMENT_TYPE,18,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_CREATED_BY_EMAIL,12,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MEMBERSHIP_ID,4,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_CREATED_BY_ID,11,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TEMPLATE_ID,13,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_CUSTOM_AUDIENCE,56,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,SALESFORCE_OPPORTUNITY_LINE_ITEM_ID,37,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MEMBERSHIP_START_TIME,49,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,DAILY_CAMPAIGN_BUDGET,24,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TOTAL_CAMPAIGN_BUDGET,20,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_CREATED_AT,9,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,FUNDING_SOURCE,31,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,ACTIVE_START,61,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,AD_GROUP_NAME,15,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MONTHLY_CAMPAIGN_BUDGET,26,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_NAME,7,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TEMPLATE_NAME,14,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,BUDGET_DURATION_SECONDS,30,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CPA_SFDC_OPP_LI_ID,33,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,BUDGET_AMOUNT_PER_PERIOD,29,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_MERCHANT_FUNDED,34,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,KEYWORD_TAGS,46,ARRAY,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_NEW_USER,55,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,FLAT_FEE,19,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,BID_PRICE,27,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_DESCRIPTION,8,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,ENTITY_ID,5,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_ACTIVE,53,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,MEMBERSHIP_END_TIME,50,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,DIRECTLY_RESPONSIBLE_INDIVIDUAL,39,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,IS_BOTH_CX_MX_DASHPASS,60,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,TOTAL_PLACEMENT_FEE,22,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_AD_GROUP_MEMBERSHIP,CAMPAIGN_END_TIME,48,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,MKT_ID,10,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,SUCCESSFUL_MKTPLC_DELIVS,14,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,BUSINESS_NAME,5,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,ACTIVE_BOP,17,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,SP_ID,6,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,BUSINESS_ID,4,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,IS_FILTERED,16,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,MKT_NAME,11,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,CLOSED,15,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,NON_PARTNER_BOP,26,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,PARTNER_EOP,28,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,NON_PARTNER_EOP,29,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,INACTIVE_EOP,24,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,STORE_NAME,3,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,SP_NAME,7,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,NET_STORE_CHANGE,22,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,REG_NAME,13,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,DATE_STAMP,1,DATE,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,MOST_RECENT_ACTIVATION_DATE,30,DATE,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,NEW_PARTNER,27,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,INACTIVE_BOP,18,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,NEW_STORE,20,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,DEACTIVATED_STORE,21,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,REG_ID,12,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,SUB_ID,8,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,PARTNER_BOP,25,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,STORE_ID,2,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,SUB_NAME,9,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,REACTIVATED_STORE,19,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_STORE_ACTIVE_STATUS,ACTIVE_EOP,23,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,CODE,2,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,CONSUMER_ID,3,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,VALID_DURATION,5,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,PROMOTION_ID,1,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,GENERATED_AT,4,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_PROMOTION_CODE,MAX_REDEMPTIONS,6,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,CONTENT_ID,6,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,LANDING_PAGE_TYPES,11,ARRAY,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,BANNER_TYPE,9,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,ADVERTISER_ENTITY_ID,2,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,KEYWORD_TAGS,13,ARRAY,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,VERTICAL_IDS,12,ARRAY,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,EXPERIMENT,10,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,UPDATE_AT,15,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,PLACEMENT_TYPE,5,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,CONTENT_ID_TYPE,8,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,SORT_ORDER,7,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,AD_GROUP_ID,3,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,PLACEMENT_ID,4,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,CAMPAIGN_ID,1,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,FACT_AD_GROUP_TARGETS_PLACEMENT,BID_PRICE,14,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,INFLATION_ROUNDING_UNIT,70,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,MAX_PARTICIPANTS_FOR_GROUP_CART,121,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,IS_STOREFRONT_ENABLED,146,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,NTNL_BUSINESS,85,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,SALESFORCE_LEAD_ID,120,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,CNG_TYPE,158,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,DELIVERY_RADIUS,8,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,FULFILLS_OWN_DELIVERIES,116,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,IS_DRIVE_ACTIVE_LAST_30_DAY,147,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,WEEKLY_TABLET_SUBSCRIPTION_FEE,104,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ALL_PRIORITIES,79,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,IS_PARTNER,19,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,POS_PROVIDER,137,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,REGION_ID,113,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,STARTING_POINT_NAME,110,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,STRIPE_LAST_UPDATED_AT,7,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,OVERRIDE_TAX_RATE,34,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,NO_SALES_TAX,35,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,BUSINESS_NAME,41,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,MARKET_ID,42,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,STRIPE_CUSTOMER_ID,56,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ORDER_PROTOCOL,66,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,BLACKLISTED_ORDER_PROTOCOLS,59,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,UNIFIED_PRIMARY_BUSINESS_ID,142,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,BUSINESS_ID,40,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ERROR_REPORT_EMAILS,45,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ESTIMATED_PREP_TIME_TIMESTAMP,31,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,AVG_DIST,82,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,CATERING_PICKUP_ADDRESS_ID,48,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ONLY_ASSIGN_DELIVERIES_AFTER_ORDER_PLACE,60,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,SHOPPING_PROTOCOL,127,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,EXCLUDE_FROM_MARKETING,61,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,INFLATION_RATES,141,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ESTIMATED_DASHER_ASSIGNMENT_TO_PICKUP_LATENCY_TIME,33,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,FLAT_COMMISSION_FEE,105,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,IS_CAVIAR_ENABLED,155,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,STORE_ID,1,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,SUBMARKET_ID,43,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,CUSTOM_DELIVERY_FEE,18,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,FAX_NUMBER,25,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,BUSINESS_IS_ACTIVE,91,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,IS_EXEMPT_FROM_CHARGEBACKS,52,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,EXT_MAX_DELIVERY_POLYGON_JSON,129,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,PARTNERSHIP_ORDERING_INSTRUCTIONS,20,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,TIER_LEVEL,53,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,MAXIMUM_PREP_TIME,29,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,CONSUMER_COUNT,81,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,PHONE_NUMBER,11,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,PAYMENT_ACCOUNT_ID,55,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,PRIMARY_TAG_NAME,74,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,ACTIVE_STORE,115,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,PAYMENT_PROTOCOL_ID,87,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,DEDUPED_PRIMARY_STORE_ID,153,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,LEGACY_CAVIAR_STORE_ID,126,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,DELIVERY_REQUEST_MAX_DELIVERY_FEE,50,FLOAT,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,MENULINK_IS_ACTIVE,100,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,NAME,10,TEXT,16777216,,,,
postgresql,PRODDB,PUBLIC,DIMENSION_STORE,AUTO_RELEASE_DISTANCE,131,FLOAT,,,,,
